line,BusFrom,BusTo,X,Pmin,Pmax,ratio,IsBuildPlineLimit
1858,1454,1376,0.00438,-405,405,1,NO
1859,1383,1382,0.00119,0,0,1,NO
1860,1383,1381,0.00119,0,0,1,NO
1861,1384,1380,0.00119,0,0,1,NO
1862,1402,1398,0.01443,-2275,2275,1,NO
1863,1531,1405,0.00099,-272,272,1,NO
1864,1493,1411,0.00787,0,0,1,NO
1865,1475,1436,0.00241,-438,438,1,NO
1866,1520,1504,0.00468,-503,503,1,NO
1867,4,6,0.1203,0,0,1,NO
1868,6,1557,-0.00616,-1186,1186,1,NO
1869,5,1580,-0.00616,-1188,1188,1,NO
1870,8,1557,0.03082,-1186,1186,1,NO
1871,8,1580,0.03082,-1188,1188,1,NO
1872,33,34,0.025,-1187,1187,1,NO
1873,36,1532,0.0847,0,0,1,NO
1874,37,1532,-0.0063,-1186,1186,1,NO
1875,37,1581,-0.00679,-1187,1187,1,NO
1876,38,1532,0.0313,-1186,1186,1,NO
1877,38,1581,0.032,-1187,1187,1,NO
1878,51,52,0.04834,-606,606,1,NO
1879,51,52,0.03961,-606,606,1,NO
1880,67,69,0.02514,-1186,1186,1,NO
1881,67,69,0.02493,-1186,1186,1,NO
1882,68,69,0.02493,-1186,1186,1,NO
1883,75,76,0.04245,-600,600,1,NO
1884,84,85,0.04501,-593,593,1,NO
1885,84,85,0.04467,-593,593,1,NO
1886,105,106,0.03892,-600,600,1,NO
1887,105,106,0.03982,-598,598,1,NO
1888,105,1582,-0.009,-600,600,1,NO
1889,106,1582,0.04889,-600,600,1,NO
1890,113,114,0.04377,-606,606,1,NO
1891,113,114,0.04862,-606,606,1,NO
1892,116,1533,0.08553,0,0,1,NO
1893,117,1533,-0.0045,-1186,1186,1,NO
1894,117,1558,-0.00644,-1186,1186,1,NO
1895,118,1533,0.02929,-1186,1186,1,NO
1896,118,1558,0.03151,-1186,1186,1,NO
1897,134,135,0.02486,-1186,1186,1,NO
1898,134,135,0.02479,-1186,1186,1,NO
1899,150,148,0.00474,-935,935,1,NO
1900,150,151,0.02431,-1186,1186,1,NO
1901,150,151,0.02431,-1188,1188,1,NO
1902,153,154,0.04384,-632,632,1,NO
1903,163,1559,0.14287,0,0,1,NO
1904,164,1559,-0.00782,-606,606,1,NO
1905,165,1559,0.04751,-606,606,1,NO
1906,195,1560,0.08386,0,0,1,NO
1907,196,1534,-0.0045,-1186,1186,1,NO
1908,196,1560,-0.00644,-1184,1184,1,NO
1909,197,1534,0.02929,-1186,1186,1,NO
1910,197,1560,0.03151,-1184,1184,1,NO
1911,217,218,0.02498,-1186,1186,1,NO
1912,219,220,0.02493,-1186,1186,1,NO
1913,219,220,0.02493,-1186,1186,1,NO
1914,221,222,0.05609,-1186,1186,1,NO
1915,233,234,0.23742,-2164,2164,1,NO
1916,241,1535,0.14342,0,0,1,NO
1917,240,1561,0.14134,0,0,1,NO
1918,243,1535,-0.00838,-606,606,1,NO
1919,242,1561,-0.00873,-557,557,1,NO
1920,244,1535,0.04841,-606,606,1,NO
1921,244,1561,0.04772,-557,557,1,NO
1922,248,1536,0.08109,0,0,1,NO
1923,247,1583,0.08844,0,0,1,NO
1924,250,1594,0.09363,0,0,1,NO
1925,249,1603,0.09294,0,0,1,NO
1926,251,1536,-0.00506,-1168,1168,1,NO
1927,252,1583,-0.01087,-1184,1184,1,NO
1928,252,1594,-0.00776,-1184,1184,1,NO
1929,251,1603,-0.00762,-1184,1184,1,NO
1930,255,1536,0.02644,-1168,1168,1,NO
1931,254,1583,0.0383,-1184,1184,1,NO
1932,255,1594,0.03518,-1184,1184,1,NO
1933,254,1603,0.03469,-1184,1184,1,NO
1934,261,263,0.0268,-1184,1184,1,NO
1935,261,262,0.02659,-1184,1184,1,NO
1936,264,265,0.25078,-639,639,1,NO
1937,264,265,0.25078,-639,639,1,NO
1938,264,265,0.25078,-639,639,1,NO
1939,271,1537,0.1482,0,0,1,NO
1940,272,1537,-0.009,-606,606,1,NO
1941,272,1562,-0.00519,-606,606,1,NO
1942,273,1537,0.04917,-606,606,1,NO
1943,273,1562,0.04848,-606,606,1,NO
1944,283,1584,0.09834,0,0,1,NO
1945,284,285,0.02715,-1184,1184,1,NO
1946,284,285,0.02722,-1187,1187,1,NO
1947,284,1584,-0.0081,-1186,1186,1,NO
1948,286,1584,0.03573,-1186,1186,1,NO
1949,301,1585,0.09141,0,0,1,NO
1950,302,303,0.02728,-1186,1186,1,NO
1951,302,303,0.02736,-1186,1186,1,NO
1952,302,1585,-0.00748,-1186,1186,1,NO
1953,303,1585,0.03476,-1186,1186,1,NO
1954,321,322,0.53333,-1038,1038,1,NO
1955,340,341,0.02514,-1186,1186,1,NO
1956,339,341,0.02535,-1186,1186,1,NO
1957,342,343,0.02708,-1186,1186,1,NO
1958,342,343,0.02736,-1186,1186,1,NO
1959,342,343,0.04231,-606,606,1,NO
1960,342,343,0.04308,-606,606,1,NO
1961,354,356,0.02472,-1186,1186,1,NO
1962,353,356,0.02493,-1186,1186,1,NO
1963,361,1604,0.08663,0,0,1,NO
1964,1604,362,-0.00734,-581,581,1,NO
1965,362,363,0.02528,-585,585,1,NO
1966,362,363,0.02486,-1186,1186,1,NO
1967,363,1604,0.03144,-581,581,1,NO
1968,382,383,0.02465,-1184,1184,1,NO
1969,382,383,0.02465,-1184,1184,1,NO
1970,389,390,0.23742,-2164,2164,1,NO
1971,411,1538,-0.00547,-1184,1184,1,NO
1972,412,1538,0.0329,-1184,1184,1,NO
1973,426,427,0.02736,-1186,1186,1,NO
1974,426,427,0.04155,-600,600,1,NO
1975,426,427,0.04875,-607,607,1,NO
1976,426,427,0.02756,-1186,1186,1,NO
1977,431,1595,0.09017,0,0,1,NO
1978,432,1595,-0.00713,-1186,1186,1,NO
1979,432,1605,-0.00561,-1186,1186,1,NO
1980,433,1595,0.03373,-1186,1186,1,NO
1981,433,1605,0.03296,-1186,1186,1,NO
1982,434,435,0.02479,-1184,1184,1,NO
1983,448,449,0.02507,-1186,1186,1,NO
1984,448,449,0.02493,-1186,1186,1,NO
1985,452,1539,0.09384,0,0,1,NO
1986,453,1539,-0.00755,-1187,1187,1,NO
1987,453,1563,-0.00485,-606,606,1,NO
1988,454,1539,0.03428,-1187,1187,1,NO
1989,454,1563,0.05319,-606,606,1,NO
1990,517,518,0.04467,-593,593,1,NO
1991,540,1564,0.08608,0,0,1,NO
1992,541,542,0.03442,-605,605,1,NO
1993,541,1564,-0.00471,-1184,1184,1,NO
1994,542,1564,0.02957,-1184,1184,1,NO
1995,544,545,0.02479,-1186,1186,1,NO
1996,547,548,0.02472,-1186,1186,1,NO
1997,547,548,0.025,-1186,1186,1,NO
1998,574,575,0.02687,-1186,1186,1,NO
1999,574,575,0.02687,-1186,1186,1,NO
2000,574,575,0.02728,-1186,1186,1,NO
2001,583,584,0.15859,-1017,1017,1,NO
2002,583,585,0.1572,-1017,1017,1,NO
2003,590,1540,0.08338,0,0,1,NO
2004,1540,591,-0.00616,-1186,1186,1,NO
2005,592,1540,0.03116,-1186,1186,1,NO
2006,421,594,0.00796,-418,418,1,NO
2007,603,604,0.14392,0,0,1,NO
2008,603,604,0.18825,0,0,1,NO
2009,611,612,0.04328,-606,606,1,NO
2010,611,612,0.04384,-606,606,1,NO
2011,622,623,0.02742,-1187,1187,1,NO
2012,622,623,0.02736,-1187,1187,1,NO
2013,636,637,0.16178,0,0,1,NO
2014,636,637,0.16178,0,0,1,NO
2015,644,645,0.19002,0,0,1,NO
2016,660,661,0.02431,-1186,1186,1,NO
2017,663,665,0.04875,-606,606,1,NO
2018,663,664,0.04245,-606,606,1,NO
2019,685,686,0.12444,0,0,1,NO
2020,692,693,0.02486,-1186,1186,1,NO
2021,692,1565,-0.00637,-1186,1186,1,NO
2022,691,1586,-0.0063,-1186,1186,1,NO
2023,693,1565,0.03116,-1186,1186,1,NO
2024,693,1586,0.03144,-1186,1186,1,NO
2025,694,695,0.04273,-606,606,1,NO
2026,699,700,0.11536,-724,724,1,NO
2027,701,702,0.02424,-1186,1186,1,NO
2028,701,702,0.02424,-1184,1184,1,NO
2029,712,713,0.13728,0,0,1,NO
2030,715,716,0.03927,-600,600,1,NO
2031,715,716,0.03961,-600,600,1,NO
2032,719,720,0.15802,0,0,1,NO
2033,724,725,0.10173,-1139,1139,1,NO
2034,724,726,0.10076,-1139,1139,1,NO
2035,730,731,0.00396,-974,974,1,NO
2036,745,1587,0.20949,0,0,1,NO
2037,746,747,0.04308,-600,600,1,NO
2038,746,747,0.04356,-600,600,1,NO
2039,1587,746,-0.00422,-600,600,1,NO
2040,747,1587,0.04758,-600,600,1,NO
2041,748,749,0.04536,-606,606,1,NO
2042,748,749,0.04508,-606,606,1,NO
2043,755,756,0.02486,-1186,1186,1,NO
2044,755,756,0.02479,-1186,1186,1,NO
2045,755,756,0.02514,-1186,1186,1,NO
2046,757,1541,0.22389,0,0,1,NO
2047,758,1541,-0.00505,-547,547,1,NO
2048,759,1541,0.05374,-547,547,1,NO
2049,762,764,0.10568,-446,446,1,NO
2050,762,764,0.10765,-446,446,1,NO
2051,763,765,0.10083,-1628,1628,1,NO
2052,763,765,0.10014,-1628,1628,1,NO
2053,764,765,0.03584,-1188,1188,1,NO
2054,767,1542,0.0883,0,0,1,NO
2055,766,1566,0.09218,0,0,1,NO
2056,768,1542,-0.01122,-1186,1186,1,NO
2057,768,1566,-0.00769,-1186,1186,1,NO
2058,769,1542,0.03878,-1186,1186,1,NO
2059,770,1566,0.0349,-1186,1186,1,NO
2060,774,775,0.02486,-1186,1186,1,NO
2061,774,775,0.02486,-1186,1186,1,NO
2062,784,1543,-0.00485,-606,606,1,NO
2063,784,1567,-0.00713,-606,606,1,NO
2064,784,785,0.02465,-1188,1188,1,NO
2065,785,1543,0.04799,-606,606,1,NO
2066,785,1567,0.04681,-606,606,1,NO
2067,797,1568,0.15699,0,0,1,NO
2068,796,1588,0.09391,0,0,1,NO
2069,798,1544,-0.01122,-1186,1186,1,NO
2070,798,1568,-0.01101,-606,606,1,NO
2071,798,1588,-0.00519,-1186,1186,1,NO
2072,798,1596,-0.0115,-1186,1186,1,NO
2073,799,1544,0.0383,-1186,1186,1,NO
2074,799,1568,0.05346,-606,606,1,NO
2075,799,1588,0.03206,-1186,1186,1,NO
2076,799,1596,0.03843,-1186,1186,1,NO
2077,803,1545,-0.00457,-1186,1186,1,NO
2078,805,1569,-0.00443,-1186,1186,1,NO
2079,804,806,0.02507,-1186,1186,1,NO
2080,806,1545,0.02936,-1186,1186,1,NO
2081,806,1569,0.02909,-1186,1186,1,NO
2082,820,1570,0.08934,0,0,1,NO
2083,819,1597,0.0912,0,0,1,NO
2084,822,825,0.02736,-1184,1184,1,NO
2085,823,1570,-0.01136,-1187,1187,1,NO
2086,822,1589,-0.00741,-1187,1187,1,NO
2087,822,1597,-0.00776,-1187,1187,1,NO
2088,825,1570,0.03843,-1187,1187,1,NO
2089,824,1589,0.03463,-1187,1187,1,NO
2090,824,1597,0.0349,-1187,1187,1,NO
2091,835,836,0.02479,-1186,1186,1,NO
2092,835,836,0.02479,-1186,1186,1,NO
2093,838,1546,0.14737,0,0,1,NO
2094,839,1571,0.14681,0,0,1,NO
2095,840,1546,-0.0144,-567,567,1,NO
2096,840,1571,-0.01371,-581,581,1,NO
2097,840,841,0.0349,-581,581,1,NO
2098,841,1546,0.05062,-567,567,1,NO
2099,841,1571,0.05055,-581,581,1,NO
2100,881,1547,-0.00429,-1184,1184,1,NO
2101,881,1572,-0.00623,-1184,1184,1,NO
2102,882,1547,0.02909,-1184,1184,1,NO
2103,882,1572,0.03123,-1184,1184,1,NO
2104,1251,887,0.00909,-471,471,1,NO
2105,949,950,0.02479,-1186,1186,1,NO
2106,960,962,0.10173,-1139,1139,1,NO
2107,960,961,0.09986,-1139,1139,1,NO
2108,422,982,0.00034,-1184,1184,1,NO
2109,981,982,0.04287,-606,606,1,NO
2110,994,1548,0.09273,0,0,1,NO
2111,995,1590,0.09321,0,0,1,NO
2112,996,1548,-0.00789,-1184,1184,1,NO
2113,997,1573,-0.0054,-1184,1184,1,NO
2114,996,1590,-0.00796,-1184,1184,1,NO
2115,999,1598,-0.00727,-1184,1184,1,NO
2116,998,1001,0.02708,-1184,1184,1,NO
2117,1000,1548,0.03518,-1184,1184,1,NO
2118,1000,1573,0.03276,-1184,1184,1,NO
2119,1001,1590,0.03476,-1184,1184,1,NO
2120,1001,1598,0.03414,-1184,1184,1,NO
2121,1003,1004,0.02728,-1186,1186,1,NO
2122,1021,1549,-0.00554,-1186,1186,1,NO
2123,1021,1022,0.02736,-1188,1188,1,NO
2124,1022,1549,0.03324,-1186,1186,1,NO
2125,1252,1033,0.00909,-473,473,1,NO
2126,1036,1037,0.02431,-1188,1188,1,NO
2127,1036,1037,0.025,-1188,1188,1,NO
2128,1036,1037,0.02458,-1188,1188,1,NO
2129,1059,1060,0.04349,-608,608,1,NO
2130,1059,1060,0.02798,-1186,1186,1,NO
2131,1085,1087,0.04855,-606,606,1,NO
2132,1086,1087,0.02694,-1187,1187,1,NO
2133,1086,1087,0.02638,-1187,1187,1,NO
2134,1100,1574,0.15547,0,0,1,NO
2135,1101,1550,-0.00831,-600,600,1,NO
2136,1101,1574,-0.00803,-600,600,1,NO
2137,1102,1550,0.04792,-600,600,1,NO
2138,1102,1574,0.04958,-600,600,1,NO
2139,1103,1104,0.04141,-606,606,1,NO
2140,1103,1104,0.03968,-606,606,1,NO
2141,1125,1126,0.02479,-1186,1186,1,NO
2142,1125,1126,0.02479,-1182,1182,1,NO
2143,1132,1551,0.09259,0,0,1,NO
2144,1134,1551,-0.00596,-1186,1186,1,NO
2145,1133,1135,0.02486,-1186,1186,1,NO
2146,1135,1551,0.03296,-1186,1186,1,NO
2147,1139,1140,0.02479,-1186,1186,1,NO
2148,1141,1552,-0.0078,-435,435,1,NO
2149,1141,1575,-0.0078,-435,435,1,NO
2150,1150,1553,0.08456,0,0,1,NO
2151,1553,1151,-0.00464,-1186,1186,1,NO
2152,1151,1152,0.02493,-1186,1186,1,NO
2153,1152,1553,0.02957,-1186,1186,1,NO
2154,1157,1159,0.04238,-600,600,1,NO
2155,1591,1157,-0.00692,-600,600,1,NO
2156,1599,1157,-0.01087,-600,600,1,NO
2157,1159,1591,0.0554,-600,600,1,NO
2158,1158,1599,0.05374,-600,600,1,NO
2159,1179,1180,0.02479,-1186,1186,1,NO
2160,1195,1606,0.21295,0,0,1,NO
2161,1606,1196,-0.00519,-557,557,1,NO
2162,1196,1197,0.0482,-557,557,1,NO
2163,1197,1606,0.04744,-557,557,1,NO
2164,1218,1219,0.12741,0,0,1,NO
2165,1236,1237,0.11852,0,0,1,NO
2166,1238,1239,0.04294,-600,600,1,NO
2167,1238,1239,0.04308,-600,600,1,NO
2168,1241,1554,-0.00602,-1186,1186,1,NO
2169,1241,1576,-0.00457,-1174,1174,1,NO
2170,1241,1242,0.02562,-1186,1186,1,NO
2171,1242,1554,0.03116,-1186,1186,1,NO
2172,1242,1576,0.02936,-1174,1174,1,NO
2173,1243,1244,0.13776,0,0,1,NO
2174,1248,1250,0.04792,-606,606,1,NO
2175,1249,1250,0.02749,-1266,1266,1,NO
2176,1249,1250,0.02749,-1266,1266,1,NO
2177,1255,1257,0.10152,-1139,1139,1,NO
2178,1255,1256,0.10208,-1139,1139,1,NO
2179,1259,1261,0.02736,-1184,1184,1,NO
2180,1259,1260,0.02978,-1184,1184,1,NO
2181,1266,1268,0.10228,-1140,1140,1,NO
2182,1266,1267,0.10228,-1140,1140,1,NO
2183,1274,1600,0.09287,0,0,1,NO
2184,1275,1592,-0.00769,-1188,1188,1,NO
2185,1275,1600,-0.00762,-1188,1188,1,NO
2186,1276,1592,0.03511,-1188,1188,1,NO
2187,1276,1600,0.03483,-1188,1188,1,NO
2188,1278,1279,0.03179,-1186,1186,1,NO
2189,1278,1279,0.03186,-1186,1186,1,NO
2190,1296,1297,0.01641,-1769,1769,1,NO
2191,1295,1297,0.01475,-1746,1746,1,NO
2192,1294,1297,0.01641,-2258,2258,1,NO
2193,1290,1297,0.01641,-2258,2258,1,NO
2194,1288,1297,0.01641,-1769,1769,1,NO
2195,1289,1297,0.01641,-1769,1769,1,NO
2196,1293,1297,0.01641,-2258,2258,1,NO
2197,1292,1297,0.01641,-2258,2258,1,NO
2198,1291,1297,0.02431,-1187,1187,1,NO
2199,1314,1555,-0.00471,-606,606,1,NO
2200,1314,1315,0.04855,-606,606,1,NO
2201,1315,1555,0.05284,-606,606,1,NO
2202,1322,1324,0.02701,-1187,1187,1,NO
2203,1322,1324,0.02722,-1188,1188,1,NO
2204,1323,1324,0.02763,-1188,1188,1,NO
2205,1328,1577,0.08456,0,0,1,NO
2206,1329,1330,0.02479,-1186,1186,1,NO
2207,1329,1577,-0.00436,-1186,1186,1,NO
2208,1330,1577,0.02916,-1186,1186,1,NO
2209,1338,1339,0.02507,-1186,1186,1,NO
2210,1338,1339,0.025,-1186,1186,1,NO
2211,1342,1343,0.03934,-600,600,1,NO
2212,1341,1343,0.025,-1186,1186,1,NO
2213,1342,1343,0.03927,-600,600,1,NO
2214,1344,1346,0.02486,-1186,1186,1,NO
2215,1349,1350,0.12543,-358,358,1,NO
2216,1350,1351,0.02479,-1186,1186,1,NO
2217,1350,1351,0.025,-1186,1186,1,NO
2218,1360,1556,0.09245,0,0,1,NO
2219,1363,1593,0.09335,0,0,1,NO
2220,1362,1601,0.09169,0,0,1,NO
2221,1361,1607,0.08823,0,0,1,NO
2222,1365,1556,-0.00533,-1186,1186,1,NO
2223,1365,1578,-0.00547,-1186,1186,1,NO
2224,1364,1593,-0.00769,-1186,1186,1,NO
2225,1365,1601,-0.00789,-1186,1186,1,NO
2226,1365,1607,-0.01094,-1186,1186,1,NO
2227,1366,1556,0.03276,-1186,1186,1,NO
2228,1366,1578,0.0329,-1186,1186,1,NO
2229,1366,1593,0.03483,-1186,1186,1,NO
2230,1366,1601,0.03483,-1186,1186,1,NO
2231,1366,1607,0.03864,-1186,1186,1,NO
2232,1369,1371,0.1018,-1139,1139,1,NO
2233,1369,1370,0.10118,-1139,1139,1,NO
2234,1372,1579,0.09065,0,0,1,NO
2235,1374,1602,0.09494,0,0,1,NO
2236,1373,1608,0.2241,0,0,1,NO
2237,1375,1579,-0.01129,-1184,1184,1,NO
2238,1376,1377,0.02736,-1184,1184,1,NO
2239,1375,1602,-0.00554,-1184,1184,1,NO
2240,1376,1378,0.04862,-605,605,1,NO
2241,1376,1608,-0.00526,-605,605,1,NO
2242,1377,1579,0.03871,-1184,1184,1,NO
2243,1378,1602,0.0329,-1184,1184,1,NO
2244,1378,1608,0.05332,-605,605,1,NO
2245,1397,1398,0.02507,-1186,1186,1,NO
2246,1397,1398,0.02507,-1186,1186,1,NO
2247,1396,1398,0.02445,-1186,1186,1,NO
2248,1396,1398,0.02507,-1187,1187,1,NO
2249,1401,1402,0.02535,-1186,1186,1,NO
2250,1401,1402,0.02521,-1186,1186,1,NO
2251,1407,1408,0.0277,-1186,1186,1,NO
2252,27,1609,0.01974,-254,254,1,NO
2253,28,1610,0.01974,-550,550,1,NO
2254,49,1611,0.54184,0,0,1,NO
2255,60,1612,0.14286,0,0,1,NO
2256,60,1613,0.21915,0,0,1,NO
2257,72,1614,0.36679,0,0,1,NO
2258,72,1615,0.36679,0,0,1,NO
2259,73,1616,0.36679,0,0,1,NO
2260,73,1617,0.36679,0,0,1,NO
2261,100,1618,0.15,0,0,1,NO
2262,99,1619,0.15,0,0,1,NO
2263,127,1620,0.01261,-1052,1052,1,NO
2264,124,1621,0.01261,-1087,1087,1,NO
2265,125,1622,0.01261,-1088,1088,1,NO
2266,126,1623,0.01261,-1049,1049,1,NO
2267,129,1624,0.04821,0,0,1,NO
2268,128,1625,0.04821,0,0,1,NO
2269,130,1626,0.04396,0,0,1,NO
2270,130,1627,0.03442,0,0,1,NO
2271,130,1628,0.06506,0,0,1,NO
2272,136,1629,0.16143,0,0,1,NO
2273,136,1630,0.17931,0,0,1,NO
2274,136,1631,0.16143,0,0,1,NO
2275,136,1632,0.17931,0,0,1,NO
2276,136,1633,0.17931,0,0,1,NO
2277,774,1634,0.04496,0,0,1,NO
2278,161,1635,0.24808,0,0,1,NO
2279,166,1636,0.30011,0,0,1,NO
2280,176,1637,0.01268,-1054,1054,1,NO
2281,175,1638,0.01268,-1063,1063,1,NO
2282,173,1639,0.01268,-1032,1032,1,NO
2283,174,1640,0.01268,-1030,1030,1,NO
2284,180,1641,0.0093,-403,403,1,NO
2285,181,1642,0.0093,-394,394,1,NO
2286,184,1643,0.20006,0,0,1,NO
2287,184,1644,0.20006,0,0,1,NO
2288,184,1645,0.20006,0,0,1,NO
2289,183,1646,0.20006,0,0,1,NO
2290,183,1647,0.20006,0,0,1,NO
2291,183,1648,0.20006,0,0,1,NO
2292,186,1649,0.33343,0,0,1,NO
2293,186,1650,0.33343,0,0,1,NO
2294,186,1651,0.33343,0,0,1,NO
2295,186,1652,0.33343,0,0,1,NO
2296,187,1653,0.33343,0,0,1,NO
2297,187,1654,0.33343,0,0,1,NO
2298,190,1655,0.45318,0,0,1,NO
2299,209,1656,0.33399,0,0,1,NO
2300,209,1657,0.33399,0,0,1,NO
2301,209,1658,0.33399,0,0,1,NO
2302,209,1659,0.33399,0,0,1,NO
2303,208,1660,0.33399,0,0,1,NO
2304,208,1661,0.33399,0,0,1,NO
2305,235,1662,0.00891,-1550,1550,1,NO
2306,237,1663,0.00891,-1343,1343,1,NO
2307,238,1664,0.00891,-1312,1312,1,NO
2308,289,1665,0.04821,0,0,1,NO
2309,293,1666,0.05407,0,0,1,NO
2310,293,1667,0.05407,0,0,1,NO
2311,294,1668,0.01268,-1051,1051,1,NO
2312,296,1669,0.01261,-1063,1063,1,NO
2313,295,1670,0.01261,-1063,1063,1,NO
2314,298,1671,0.00926,-723,723,1,NO
2315,299,1672,0.00926,-607,607,1,NO
2316,306,1673,0.00926,-1745,1745,1,NO
2317,305,1674,0.00926,-1747,1747,1,NO
2318,311,1675,0.15506,0,0,1,NO
2319,311,1676,0.15506,0,0,1,NO
2320,311,1677,0.15506,0,0,1,NO
2321,311,1678,0.15506,0,0,1,NO
2322,15,1679,0.06579,0,0,1,NO
2323,16,1680,0.06579,0,0,1,NO
2324,597,1681,0.1,0,0,1,NO
2325,333,1682,0.01954,0,0,1,NO
2326,331,1683,0.02023,-691,691,1,NO
2327,332,1684,0.01954,-714,714,1,NO
2328,334,1685,0.02158,-254,254,1,NO
2329,408,1686,0.2424,0,0,1,NO
2330,408,1687,0.2424,0,0,1,NO
2331,408,1688,0.2424,0,0,1,NO
2332,408,1689,0.2424,0,0,1,NO
2333,408,1690,0.2424,0,0,1,NO
2334,408,1691,0.2424,0,0,1,NO
2335,376,1692,0.01268,-1116,1116,1,NO
2336,375,1693,0.01268,-1117,1117,1,NO
2337,377,1694,0.01261,-1119,1119,1,NO
2338,378,1695,0.01261,0,0,1,NO
2339,385,1696,0.18182,0,0,1,NO
2340,394,1697,0.04123,-510,510,1,NO
2341,393,1698,0.27349,0,0,1,NO
2342,404,1699,0.03283,-302,302,1,NO
2343,428,1700,0.08939,0,0,1,NO
2344,429,1701,0.08939,0,0,1,NO
2345,429,1702,0.0566,0,0,1,NO
2346,428,1703,0.0566,0,0,1,NO
2347,444,1704,0.01268,0,0,1,NO
2348,443,1705,0.01268,0,0,1,NO
2349,445,1706,0.01268,0,0,1,NO
2350,446,1707,0.01268,-263,263,1,NO
2351,458,1708,0.34584,0,0,1,NO
2352,496,1709,0.26675,0,0,1,NO
2353,495,1710,0.26675,0,0,1,NO
2354,494,1711,0.26675,0,0,1,NO
2355,499,1712,0.0093,-1611,1611,1,NO
2356,502,1713,0.0093,-1608,1608,1,NO
2357,528,1714,0.51016,0,0,1,NO
2358,529,1715,0.51016,0,0,1,NO
2359,530,1716,0.51016,0,0,1,NO
2360,531,1717,0.51016,0,0,1,NO
2361,554,1718,0.47948,0,0,1,NO
2362,552,1719,0.47948,0,0,1,NO
2363,551,1720,0.47948,0,0,1,NO
2364,550,1721,0.47948,0,0,1,NO
2365,553,1722,0.47948,0,0,1,NO
2366,556,1723,0.40012,0,0,1,NO
2367,556,1724,0.40012,0,0,1,NO
2368,564,1725,0.00891,-1524,1524,1,NO
2369,565,1726,0.00891,-1525,1525,1,NO
2370,571,1727,0.04248,-538,538,1,NO
2371,580,1728,0.01268,-336,336,1,NO
2372,581,1729,0.01268,-341,341,1,NO
2373,579,1730,0.01268,-377,377,1,NO
2374,577,1731,0.01268,-355,355,1,NO
2375,578,1732,0.01268,-338,338,1,NO
2376,576,1733,0.01268,-258,258,1,NO
2377,604,1734,0.04111,0,0,1,NO
2378,1321,1735,0.08253,0,0,1,NO
2379,1321,1736,0.08253,0,0,1,NO
2380,1321,1737,0.08253,0,0,1,NO
2381,1321,1738,0.08253,0,0,1,NO
2382,1321,1739,0.08253,0,0,1,NO
2383,1321,1740,0.08253,0,0,1,NO
2384,1321,1741,0.08253,0,0,1,NO
2385,1321,1742,0.08253,0,0,1,NO
2386,614,1743,0.02908,-322,322,1,NO
2387,625,1744,0.04496,0,0,1,NO
2388,624,1745,0.02023,0,0,1,NO
2389,626,1746,0.0212,-295,295,1,NO
2390,669,1747,0.30255,0,0,1,NO
2391,670,1748,0.30255,0,0,1,NO
2392,667,1749,0.30255,0,0,1,NO
2393,668,1750,0.30255,0,0,1,NO
2394,672,1751,0.33356,0,0,1,NO
2395,671,1752,0.33356,0,0,1,NO
2396,734,1753,0.31286,0,0,1,NO
2397,734,1754,0.31286,0,0,1,NO
2398,734,1755,0.31286,0,0,1,NO
2399,734,1756,0.31286,0,0,1,NO
2400,727,1757,0.04821,0,0,1,NO
2401,742,1758,0.12038,0,0,1,NO
2402,742,1759,0.17125,0,0,1,NO
2403,742,1760,0.12038,0,0,1,NO
2404,744,1761,0.32941,0,0,1,NO
2405,744,1762,0.32941,0,0,1,NO
2406,744,1763,0.32941,0,0,1,NO
2407,751,1764,0.18164,0,0,1,NO
2408,779,1765,0.04496,0,0,1,NO
2409,780,1766,0.04496,0,0,1,NO
2410,792,1767,0.48275,0,0,1,NO
2411,105,1768,0.03172,0,0,1,NO
2412,845,1769,0.0516,0,0,1,NO
2413,844,1770,0.0516,0,0,1,NO
2414,848,1771,0.0592,-273,273,1,NO
2415,848,1772,0.0596,-275,275,1,NO
2416,847,1773,0.0596,-272,272,1,NO
2417,847,1774,0.05972,-272,272,1,NO
2418,492,1775,0.01268,-1072,1072,1,NO
2419,491,1776,0.01268,-1072,1072,1,NO
2420,863,1777,0.29533,0,0,1,NO
2421,861,1778,0.29533,0,0,1,NO
2422,862,1779,0.29533,0,0,1,NO
2423,871,1780,0.03299,-394,394,1,NO
2424,872,1781,0.03427,0,0,1,NO
2425,898,1782,0.0093,-371,371,1,NO
2426,901,1783,0.14415,0,0,1,NO
2427,901,1784,0.14415,0,0,1,NO
2428,911,1785,0.28729,0,0,1,NO
2429,917,1786,0.00891,-1322,1322,1,NO
2430,918,1787,0.00891,-1195,1195,1,NO
2431,920,1788,0.00891,-1203,1203,1,NO
2432,919,1789,0.00891,-422,422,1,NO
2433,926,1790,0.38979,0,0,1,NO
2434,934,1791,0.0093,-972,972,1,NO
2435,935,1792,0.0093,-967,967,1,NO
2436,951,1793,0.02148,0,0,1,NO
2437,953,1794,0.02148,0,0,1,NO
2438,952,1795,0.02148,0,0,1,NO
2439,954,1796,0.01974,0,0,1,NO
2440,957,1797,0.31817,0,0,1,NO
2441,968,1798,0.04496,-283,283,1,NO
2442,967,1799,0.02023,-708,708,1,NO
2443,992,1800,0.73355,0,0,1,NO
2444,1013,1801,0.04675,-280,280,1,NO
2445,1028,1802,0.15505,0,0,1,NO
