line,BusFrom,BusTo,X,Pmin,Pmax,ratio,IsBuildPlineLimit
1889,1341,1468,0.0157,-90,90,1,NO
1890,1344,1343,0.0001,-438,438,1,NO
1891,1574,1343,0.07686,-114,114,1,NO
1892,1520,1344,0.06198,-140,140,1,NO
1893,1426,1346,0.08926,-85,85,1,NO
1894,1527,1346,0.01488,-114,114,1,NO
1895,1579,1346,0.04132,-120,120,1,NO
1896,1553,1347,0.03223,-90,90,1,NO
1897,1452,1351,0.00744,-140,140,1,NO
1898,1494,1351,0.06116,-140,140,1,NO
1899,1352,1353,0.00826,-57,57,1,NO
1900,1539,1353,0.00165,-114,114,1,NO
1901,1356,1390,0.01653,-120,120,1,NO
1902,1476,1360,0.0124,-90,90,1,NO
1903,1362,1361,0.00413,-57,57,1,NO
1904,1362,1570,0.0124,-114,114,1,NO
1905,1363,1499,0.02149,-120,120,1,NO
1906,1364,1365,0.00083,-120,120,1,NO
1907,1502,1366,0.01818,-140,140,1,NO
1908,1432,1367,0.17025,-90,90,1,NO
1909,1533,1369,0.05041,-114,114,1,NO
1910,1369,1601,0.09008,-114,114,1,NO
1911,1371,1370,0.00083,-90,90,1,NO
1912,1552,1371,0.01074,-90,90,1,NO
1913,1524,1373,0.05289,-120,120,1,NO
1914,1376,1375,0.0001,-438,438,1,NO
1915,1445,1375,0.01488,-114,114,1,NO
1916,1376,1392,0.00331,-114,114,1,NO
1917,1376,1538,0.05702,-114,114,1,NO
1918,1377,1378,0.00579,-90,90,1,NO
1919,1540,1378,0.01405,-140,140,1,NO
1920,1388,1379,0.00992,-114,114,1,NO
1921,1381,1512,0.00826,-140,140,1,NO
1922,1383,1382,0.0001,-438,438,1,NO
1923,1383,1482,0.0438,-114,114,1,NO
1924,1576,1383,0.11983,-120,120,1,NO
1925,1384,1565,0.03223,-120,120,1,NO
1926,1426,1386,0.03223,-120,120,1,NO
1927,1552,1388,0.07769,-114,114,1,NO
1928,1537,1389,0.03636,-114,114,1,NO
1929,1391,1392,0.00331,-140,140,1,NO
1930,1394,1393,0.0001,-438,438,1,NO
1931,1502,1394,0.13388,-85,85,1,NO
1932,1395,1397,0.00165,-140,140,1,NO
1933,1443,1397,0.05207,-140,140,1,NO
1934,1416,1398,0.00826,-140,140,1,NO
1935,1398,1544,0.01405,-140,140,1,NO
1936,1465,1399,0.02397,-89,89,1,NO
1937,1584,1399,0.02645,-140,140,1,NO
1938,1400,1401,0.00661,-114,114,1,NO
1939,1539,1404,0.00744,-120,120,1,NO
1940,1540,1405,0.00744,-120,120,1,NO
1941,1406,1407,0.00331,-19,19,1,NO
1942,1581,1407,0.20083,-90,90,1,NO
1943,1411,1408,0.01074,-140,140,1,NO
1944,1410,1601,0.0314,-90,90,1,NO
1945,1412,1413,0.00744,-140,140,1,NO
1946,1413,1556,0.04793,-140,140,1,NO
1947,1430,1414,0.04793,-85,85,1,NO
1948,1415,1453,0.03223,-114,114,1,NO
1949,1537,1415,0.0562,-140,140,1,NO
1950,1416,1440,0.05537,-120,120,1,NO
1951,1514,1416,0.02727,-140,140,1,NO
1952,1551,1416,0.01322,-140,140,1,NO
1953,1417,1548,0.05207,-85,85,1,NO
1954,1550,1418,0.01322,-140,140,1,NO
1955,1422,1421,0.0001,-438,438,1,NO
1956,1421,1423,0.03802,-140,140,1,NO
1957,1423,1463,0.02066,-120,120,1,NO
1958,1445,1424,0.01157,-140,140,1,NO
1959,1489,1426,0.23719,-114,114,1,NO
1960,1431,1427,0.00661,-152,152,1,NO
1961,1432,1427,0.00413,-152,152,1,NO
1962,1595,1430,0.02645,-114,114,1,NO
1963,1432,1431,0.0001,-438,438,1,NO
1964,1489,1431,0.23388,-114,114,1,NO
1965,1576,1433,0.00331,-57,57,1,NO
1966,1577,1434,0.00331,-57,57,1,NO
1967,1475,1435,0.03388,-90,90,1,NO
1968,1435,1518,0.02479,-90,90,1,NO
1969,1439,1437,0.0157,-90,90,1,NO
1970,1440,1438,0.0157,-90,90,1,NO
1971,1513,1439,0.04628,-120,120,1,NO
1972,1441,1443,0.00744,-114,114,1,NO
1973,1539,1442,0.00744,-140,140,1,NO
1974,1540,1443,0.02397,-114,114,1,NO
1975,1448,1446,0.00826,-90,90,1,NO
1976,1449,1447,0.00826,-90,90,1,NO
1977,1455,1504,0.01488,-232,232,1,NO
1978,1456,1504,0.01488,-232,232,1,NO
1979,1457,1459,0.00083,-140,140,1,NO
1980,1460,1458,0.00579,-140,140,1,NO
1981,1533,1461,0.06529,-114,114,1,NO
1982,1600,1461,0.01488,-90,90,1,NO
1983,1466,1482,0.01322,-114,114,1,NO
1984,1470,1469,0.0001,-438,438,1,NO
1985,1469,1515,0.11983,-114,114,1,NO
1986,1469,1554,0.01157,-90,90,1,NO
1987,1470,1555,0.01157,-90,90,1,NO
1988,1477,1574,0.05372,-90,90,1,NO
1989,1503,1483,0.02893,-120,120,1,NO
1990,1502,1484,0.03058,-140,140,1,NO
1991,1549,1486,0.00331,-120,120,1,NO
1992,1492,1487,0.01074,-140,140,1,NO
1993,1491,1490,0.0001,-438,438,1,NO
1994,1493,1494,0.00579,-140,140,1,NO
1995,1537,1494,0.03388,-140,140,1,NO
1996,1496,1498,0.00579,-75,75,1,NO
1997,1497,1499,0.00579,-75,75,1,NO
1998,1526,1498,0.02975,-120,120,1,NO
1999,1503,1502,0.0001,-438,438,1,NO
2000,1515,1502,0.03802,-140,140,1,NO
2001,1534,1504,0.03223,-120,120,1,NO
2002,1542,1505,0.0124,-140,140,1,NO
2003,1505,1557,0.0314,-120,120,1,NO
2004,1508,1506,0.01322,-114,114,1,NO
2005,1517,1506,0.00992,-140,140,1,NO
2006,1517,1507,0.03058,-114,114,1,NO
2007,1509,1511,0.00165,-140,140,1,NO
2008,1517,1584,0.02645,-140,140,1,NO
2009,1541,1518,0.04628,-114,114,1,NO
2010,1519,1520,0.00826,-90,90,1,NO
2011,1521,1522,0.00083,-90,90,1,NO
2012,1529,1531,0.00124,-114,114,1,NO
2013,1530,1532,0.00248,-114,114,1,NO
2014,1583,1540,0.0124,-120,120,1,NO
2015,1548,1547,0.00331,-28,28,1,NO
2016,1548,1579,0.05289,-120,120,1,NO
2017,1578,1560,0.02066,-140,140,1,NO
2018,1592,1560,0.00083,-140,140,1,NO
2019,1563,1564,0.00165,-90,90,1,NO
2020,1565,1573,0.01736,-140,140,1,NO
2021,1567,1569,0.00083,-114,114,1,NO
2022,1568,1570,0.00083,-140,140,1,NO
2023,1581,1580,0.0001,-438,438,1,NO
2024,1586,1582,0.00496,-140,140,1,NO
2025,1588,1589,0.00992,-140,140,1,NO
2026,1590,1592,0.01405,-140,140,1,NO
2027,1729,1602,0.03736,-120,120,1,NO
2028,2001,1602,0.01413,-120,120,1,NO
2029,1605,1603,0.02349,-68,68,1,NO
2030,1759,1603,0.08107,-120,120,1,NO
2031,2103,1603,0.00374,-120,120,1,NO
2032,1604,1605,0.00483,-68,68,1,NO
2033,1606,1673,0.01691,-137,137,1,NO
2034,2095,1606,0.02065,-137,137,1,NO
2035,1809,1607,0.07689,-120,120,1,NO
2036,2226,1607,0.10744,-120,120,1,NO
2037,1687,1608,0.04835,-90,90,1,NO
2038,1826,1608,0.02074,-90,90,1,NO
2039,1700,1609,0.11878,-137,137,1,NO
2040,1823,1609,0.13909,-137,137,1,NO
2041,2087,1609,0.05744,-137,137,1,NO
2042,1611,1610,0.0001,-438,438,1,NO
2043,1623,1610,0.01983,-90,90,1,NO
2044,1987,1610,0.04135,-90,90,1,NO
2045,1641,1612,0.0724,-90,90,1,NO
2046,1662,1612,0.00405,-90,90,1,NO
2047,1613,1859,0.01954,-137,137,1,NO
2048,1921,1613,0.00772,-137,137,1,NO
2049,1656,1614,0.03463,-90,90,1,NO
2050,1867,1615,0.0676,-90,90,1,NO
2051,1848,1616,0.02421,-90,90,1,NO
2052,1616,2071,0.03282,-90,90,1,NO
2053,1618,1617,0.0001,-438,438,1,NO
2054,1840,1617,0.12753,-120,120,1,NO
2055,2031,1617,0.02846,-90,90,1,NO
2056,1619,1618,0.02202,-120,120,1,NO
2057,1651,1618,0.09787,-90,90,1,NO
2058,1984,1618,0.04348,-137,137,1,NO
2059,1777,1619,0.03471,-114,114,1,NO
2060,1839,1619,0.14743,-120,120,1,NO
2061,2030,1619,0.01529,-137,137,1,NO
2062,1621,1620,0.0001,-438,438,1,NO
2063,1897,1620,0.00992,-68,68,1,NO
2064,1620,2059,0.01306,-120,120,1,NO
2065,1622,1894,0.01248,-120,120,1,NO
2066,1622,2076,0.01736,-120,120,1,NO
2067,1830,1623,0.05537,-90,90,1,NO
2068,1832,1623,0.0281,-120,120,1,NO
2069,2383,1623,0.10132,-90,90,1,NO
2070,1734,1624,0.05936,-137,137,1,NO
2071,1889,1624,0.04298,-90,90,1,NO
2072,1624,1898,0.03509,-90,90,1,NO
2073,2383,1624,0.10132,-90,90,1,NO
2074,1820,1625,0.07514,-91,91,1,NO
2075,1940,1625,0.05793,-91,91,1,NO
2076,1626,2113,0.03154,-90,90,1,NO
2077,1627,2087,0.09155,-68,68,1,NO
2078,2107,1628,0.02397,-120,120,1,NO
2079,2112,1628,0.00909,-120,120,1,NO
2080,1659,1629,0.05562,-137,137,1,NO
2081,1823,1629,0.06934,-137,137,1,NO
2082,1840,1630,0.0686,-120,120,1,NO
2083,1631,1647,0.09165,-120,120,1,NO
2084,1632,1664,0.00069,-137,137,1,NO
2085,1693,1632,0.01818,-137,137,1,NO
2086,1633,1874,0.04917,-90,90,1,NO
2087,1633,1906,0.0771,-137,137,1,NO
2088,1860,1634,0.05017,-90,90,1,NO
2089,1634,2113,0.04612,-90,90,1,NO
2090,1636,1635,0.0001,-438,438,1,NO
2091,1743,1635,0.06612,-90,90,1,NO
2092,1810,1635,0.04463,-120,120,1,NO
2093,1748,1637,0.04711,-90,90,1,NO
2094,1871,1637,0.05537,-66,66,1,NO
2095,1932,1637,0.04793,-137,137,1,NO
2096,2045,1637,0.00661,-90,90,1,NO
2097,1990,1638,0.04056,-137,137,1,NO
2098,2044,1638,0.00661,-90,90,1,NO
2099,2070,1638,0.02405,-90,90,1,NO
2100,1735,1639,0.07661,-120,120,1,NO
2101,1639,2103,0.07349,-120,120,1,NO
2102,1903,1640,0.03957,-91,91,1,NO
2103,2015,1640,0.10136,-137,137,1,NO
2104,2020,1641,0.07107,-137,137,1,NO
2105,1649,1642,0.05661,-120,120,1,NO
2106,1692,1642,0.04112,-137,137,1,NO
2107,1846,1643,0.13388,-90,90,1,NO
2108,2024,1643,0.09843,-137,137,1,NO
2109,1761,1644,0.07694,-90,90,1,NO
2110,1971,1644,0.0386,-90,90,1,NO
2111,1645,1650,0.10992,-137,137,1,NO
2112,1776,1645,0.06359,-137,137,1,NO
2113,1655,1646,0.01512,-120,120,1,NO
2114,1674,1646,0.00231,-137,137,1,NO
2115,1648,1647,0.0001,-438,438,1,NO
2116,1731,1647,0.01857,-90,90,1,NO
2117,1767,1647,0.04917,-90,90,1,NO
2118,1886,1647,0.02274,-90,90,1,NO
2119,1887,1647,0.02472,-90,90,1,NO
2120,2027,1647,0.00512,-120,120,1,NO
2121,2028,1647,0.00493,-120,120,1,NO
2122,1752,1649,0.04959,-120,120,1,NO
2123,1884,1649,0.11901,-114,114,1,NO
2124,1948,1649,0.22298,-137,137,1,NO
2125,1956,1649,0.0314,-137,137,1,NO
2126,1930,1650,0.01463,-120,120,1,NO
2127,1931,1650,0.06612,-120,120,1,NO
2128,2068,1650,0.07012,-137,137,1,NO
2129,1650,2077,0.02326,-120,120,1,NO
2130,1916,1651,0.04467,-137,137,1,NO
2131,1663,1652,0.05,-90,90,1,NO
2132,1804,1652,0.06744,-90,90,1,NO
2133,1918,1653,0.00537,-137,137,1,NO
2134,2018,1653,0.00595,-137,137,1,NO
2135,1669,1654,0.11367,-91,91,1,NO
2136,1950,1654,0.07545,-91,91,1,NO
2137,1901,1655,0.02198,-137,137,1,NO
2138,1673,1656,0.01785,-91,91,1,NO
2139,1917,1656,0.07467,-91,91,1,NO
2140,1657,2002,0.05157,-137,137,1,NO
2141,2106,1657,0.01797,-90,90,1,NO
2142,1693,1658,0.0676,-137,137,1,NO
2143,1845,1658,0.05504,-76,76,1,NO
2144,1913,1658,0.0186,-90,90,1,NO
2145,1658,2078,0.01025,-76,76,1,NO
2146,1985,1659,0.08264,-137,137,1,NO
2147,1737,1660,0.00529,-137,137,1,NO
2148,1805,1660,0.01,-137,137,1,NO
2149,1667,1661,0.10521,-90,90,1,NO
2150,1804,1661,0.09545,-90,90,1,NO
2151,1788,1662,0.05942,-90,90,1,NO
2152,1826,1662,0.11446,-90,90,1,NO
2153,1992,1663,0.09421,-76,76,1,NO
2154,1665,1664,0.0001,-438,438,1,NO
2155,1664,1775,0.00483,-137,137,1,NO
2156,2020,1664,0.04198,-137,137,1,NO
2157,1667,1666,0.06256,-137,137,1,NO
2158,1983,1666,0.08182,-137,137,1,NO
2159,2038,1667,0.10446,-120,120,1,NO
2160,1668,1743,0.06806,-90,90,1,NO
2161,1797,1668,0.0455,-120,120,1,NO
2162,1670,1669,0.0001,-438,438,1,NO
2163,1700,1669,0.11331,-90,90,1,NO
2164,1758,1669,0.01802,-90,90,1,NO
2165,1671,2060,0.01917,-120,120,1,NO
2166,2059,1672,0.00463,-120,120,1,NO
2167,1851,1673,0.00988,-120,120,1,NO
2168,1986,1673,0.03814,-91,91,1,NO
2169,1854,1674,0.00909,-137,137,1,NO
2170,1893,1674,0.00876,-137,137,1,NO
2171,1918,1674,0.01413,-120,120,1,NO
2172,1684,1675,0.04721,-91,91,1,NO
2173,1675,1917,0.04112,-91,91,1,NO
2174,1864,1676,0.07429,-90,90,1,NO
2175,1945,1676,0.08774,-90,90,1,NO
2176,1907,1677,0.01279,-90,90,1,NO
2177,1926,1678,0.03558,-90,90,1,NO
2178,1757,1679,0.12157,-90,90,1,NO
2179,1998,1679,0.05884,-137,137,1,NO
2180,1681,1680,0.0001,-438,438,1,NO
2181,1921,1680,0.05343,-90,90,1,NO
2182,1960,1680,0.01058,-90,90,1,NO
2183,1997,1680,0.02474,-120,120,1,NO
2184,2012,1680,0.037,-137,137,1,NO
2185,1834,1681,0.02298,-90,90,1,NO
2186,1859,1681,0.02641,-137,137,1,NO
2187,1904,1681,0.03023,-120,120,1,NO
2188,2096,1681,0.03157,-90,90,1,NO
2189,1683,1682,0.02328,-137,137,1,NO
2190,2029,1682,0.04894,-137,137,1,NO
2191,1684,1683,0.0001,-438,438,1,NO
2192,2015,1684,0.14132,-137,137,1,NO
2193,2069,1685,0.07405,-90,90,1,NO
2194,1697,1686,0.03704,-90,90,1,NO
2195,1720,1686,0.00463,-91,91,1,NO
2196,1827,1686,0.04421,-90,90,1,NO
2197,1962,1686,0.09182,-90,90,1,NO
2198,1702,1687,0.00726,-90,90,1,NO
2199,1983,1687,0.08793,-137,137,1,NO
2200,1835,1688,0.11488,-90,90,1,NO
2201,2086,1688,0.06967,-90,90,1,NO
2202,1689,1702,0.0114,-90,90,1,NO
2203,1689,2062,0.01244,-90,90,1,NO
2204,1690,1878,0.09213,-137,137,1,NO
2205,1879,1690,0.05855,-137,137,1,NO
2206,1861,1691,0.08355,-90,90,1,NO
2207,1874,1691,0.03479,-137,137,1,NO
2208,1695,1694,0.0001,-438,438,1,NO
2209,1832,1694,0.04463,-120,120,1,NO
2210,1963,1694,0.08926,-114,114,1,NO
2211,1696,1697,0.00656,-90,90,1,NO
2212,1698,1814,0.12774,-137,137,1,NO
2213,1793,1699,0.17438,-137,137,1,NO
2214,1912,1701,0.03372,-120,120,1,NO
2215,1922,1701,0.01826,-120,120,1,NO
2216,1788,1703,0.04926,-90,90,1,NO
2217,1951,1703,0.05215,-90,90,1,NO
2218,1956,1704,0.08843,-120,120,1,NO
2219,2112,1704,0.10248,-90,90,1,NO
2220,1705,1814,0.1244,-90,90,1,NO
2221,1974,1705,0.01028,-90,90,1,NO
2222,1706,2112,0.00833,-114,114,1,NO
2223,1707,2113,0.00833,-114,114,1,NO
2224,2113,1708,0.01488,-120,120,1,NO
2225,2046,1709,0.12397,-90,90,1,NO
2226,2112,1709,0.01488,-120,120,1,NO
2227,1710,1884,0.0076,-68,68,1,NO
2228,1711,1885,0.0076,-68,68,1,NO
2229,1713,1712,0.0001,-438,438,1,NO
2230,1760,1712,0.00397,-274,274,1,NO
2231,1762,1712,0.00397,-160,160,1,NO
2232,2017,1712,0.00793,-171,171,1,NO
2233,2056,1714,0.00248,-90,90,1,NO
2234,1748,1715,0.01983,-90,90,1,NO
2235,1715,2022,0.01591,-90,90,1,NO
2236,1739,1716,0.05165,-90,90,1,NO
2237,1847,1716,0.0295,-90,90,1,NO
2238,1718,1717,0.0001,-438,438,1,NO
2239,1717,1954,0.05623,-9,9,1,NO
2240,1717,1967,0.01653,-120,120,1,NO
2241,1717,2108,0.05678,-114,114,1,NO
2242,2085,1719,0.03744,-137,137,1,NO
2243,2087,1719,0.03942,-137,137,1,NO
2244,2071,1720,0.10398,-90,90,1,NO
2245,1871,1721,0.04628,-68,68,1,NO
2246,1722,1844,0.01256,-57,57,1,NO
2247,1731,1723,0.01322,-90,90,1,NO
2248,1838,1723,0.05124,-90,90,1,NO
2249,1795,1724,0.01331,-137,137,1,NO
2250,1906,1724,0.01944,-137,137,1,NO
2251,1725,1882,0.0238,-68,68,1,NO
2252,1727,1726,0.01215,-137,137,1,NO
2253,1756,1726,0.04967,-91,91,1,NO
2254,1766,1726,0.05207,-90,90,1,NO
2255,1825,1727,0.04959,-120,120,1,NO
2256,1870,1728,0.05769,-137,137,1,NO
2257,2104,1728,0.05314,-137,137,1,NO
2258,1787,1729,0.06364,-120,120,1,NO
2259,1884,1730,0.07686,-76,76,1,NO
2260,1981,1730,0.08182,-90,90,1,NO
2261,2027,1732,0.0157,-120,120,1,NO
2262,1735,1733,0.01421,-120,120,1,NO
2263,1737,1733,0.04298,-120,120,1,NO
2264,1767,1734,0.0595,-120,120,1,NO
2265,1808,1734,0.03048,-68,68,1,NO
2266,1830,1734,0.02314,-90,90,1,NO
2267,2065,1736,0.01752,-90,90,1,NO
2268,1993,1737,0.05694,-137,137,1,NO
2269,1738,1883,0.01512,-68,68,1,NO
2270,1959,1739,0.08174,-90,90,1,NO
2271,1969,1739,0.03232,-90,90,1,NO
2272,1740,2064,0.03616,-137,137,1,NO
2273,1741,1882,0.04942,-90,90,1,NO
2274,1743,1742,0.0001,-438,438,1,NO
2275,1963,1742,0.03471,-90,90,1,NO
2276,1901,1744,0.04628,-137,137,1,NO
2277,1906,1744,0.05405,-137,137,1,NO
2278,1999,1744,0.04446,-91,91,1,NO
2279,2043,1745,0.05463,-90,90,1,NO
2280,1862,1746,0.06221,-90,90,1,NO
2281,1746,2085,0.10231,-137,137,1,NO
2282,1800,1747,0.04711,-90,90,1,NO
2283,2041,1747,0.00579,-90,90,1,NO
2284,2044,1747,0.0438,-90,90,1,NO
2285,2056,1747,0.01893,-90,90,1,NO
2286,2082,1747,0.0405,-90,90,1,NO
2287,2042,1748,0.00579,-90,90,1,NO
2288,2055,1748,0.01893,-90,90,1,NO
2289,2061,1748,0.16529,-76,76,1,NO
2290,2114,1748,0.08182,-90,90,1,NO
2291,1749,1755,0.01263,-114,114,1,NO
2292,1750,1919,0.03219,-114,114,1,NO
2293,1751,2072,0.00103,-90,90,1,NO
2294,1783,1752,0.02893,-120,120,1,NO
2295,1772,1753,0.02645,-120,120,1,NO
2296,1754,1920,0.01795,-114,114,1,NO
2297,1755,1773,0.05563,-137,137,1,NO
2298,1794,1756,0.05438,-91,91,1,NO
2299,1945,1757,0.0581,-90,90,1,NO
2300,1822,1758,0.06339,-90,90,1,NO
2301,1801,1759,0.01922,-120,120,1,NO
2302,1764,1760,0.46322,-80,80,1,NO
2303,1863,1760,0.03289,-120,120,1,NO
2304,1888,1760,0.03405,-120,120,1,NO
2305,1964,1760,0.04179,-120,120,1,NO
2306,1763,1761,0.45248,-80,80,1,NO
2307,1855,1761,0.03207,-120,120,1,NO
2308,1883,1761,0.01545,-240,240,1,NO
2309,2234,1761,0.0876,-68,68,1,NO
2310,1765,1883,0.02322,-68,68,1,NO
2311,1935,1766,0.05207,-90,90,1,NO
2312,1768,1919,0.00449,-114,114,1,NO
2313,1769,1919,0.00449,-114,114,1,NO
2314,1770,1920,0.00449,-114,114,1,NO
2315,1771,2066,0.00347,-120,120,1,NO
2316,1772,1801,0.07269,-120,120,1,NO
2317,1773,2066,0.01388,-120,120,1,NO
2318,1791,1774,0.02187,-120,120,1,NO
2319,1777,1776,0.0001,-438,438,1,NO
2320,1942,1776,0.01893,-76,76,1,NO
2321,1782,1778,0.01653,-137,137,1,NO
2322,1919,1778,0.00661,-137,137,1,NO
2323,1920,1779,0.00661,-137,137,1,NO
2324,2067,1780,0.00103,-90,90,1,NO
2325,1920,1781,0.01818,-120,120,1,NO
2326,2077,1781,0.04096,-120,120,1,NO
2327,1783,1782,0.0001,-438,438,1,NO
2328,1784,1919,0.00937,-120,120,1,NO
2329,2067,1784,0.01969,-90,90,1,NO
2330,1920,1785,0.00937,-120,120,1,NO
2331,1791,1786,0.03058,-120,120,1,NO
2332,2113,1786,0.02727,-120,120,1,NO
2333,1790,1789,0.0001,-438,438,1,NO
2334,1919,1789,0.02479,-137,137,1,NO
2335,2113,1790,0.04207,-120,120,1,NO
2336,1792,1919,0.03193,-120,120,1,NO
2337,1796,1793,0.02207,-91,91,1,NO
2338,1796,1794,0.00413,-90,90,1,NO
2339,1894,1795,0.00479,-120,120,1,NO
2340,1796,1843,0.10455,-90,90,1,NO
2341,1878,1796,0.09752,-120,120,1,NO
2342,1798,1797,0.0001,-438,438,1,NO
2343,1885,1799,0.16851,-90,90,1,NO
2344,1803,1802,0.0001,-438,438,1,NO
2345,1802,2092,0.04826,-120,120,1,NO
2346,2065,1806,0.00959,-90,90,1,NO
2347,1829,1807,0.07851,-137,137,1,NO
2348,1839,1807,0.07769,-120,120,1,NO
2349,1964,1809,0.03929,-120,120,1,NO
2350,1811,1810,0.0001,-438,438,1,NO
2351,2090,1810,0.06942,-120,120,1,NO
2352,1813,1812,0.0001,-438,438,1,NO
2353,1865,1812,0.00413,-34,34,1,NO
2354,1865,1812,0.00413,-34,34,1,NO
2355,1815,1814,0.0001,-438,438,1,NO
2356,1820,1814,0.01322,-91,91,1,NO
2357,1969,1814,0.05589,-90,90,1,NO
2358,2069,1814,0.07041,-90,90,1,NO
2359,1816,2068,0.02083,-137,137,1,NO
2360,1817,2061,0.04628,-76,76,1,NO
2361,1819,1818,0.0124,-120,120,1,NO
2362,1818,2068,0.0118,-137,137,1,NO
2363,1885,1819,0.02562,-120,120,1,NO
2364,1845,1821,0.07355,-137,137,1,NO
2365,1828,1822,0.05818,-90,90,1,NO
2366,1857,1822,0.08512,-137,137,1,NO
2367,1952,1822,0.12917,-137,137,1,NO
2368,1910,1823,0.03744,-90,90,1,NO
2369,2084,1823,0.04661,-137,137,1,NO
2370,1824,1906,0.02383,-90,90,1,NO
2371,1926,1824,0.01279,-90,90,1,NO
2372,1825,2101,0.09653,-120,120,1,NO
2373,1985,1827,0.1038,-90,90,1,NO
2374,2098,1828,0.0219,-90,90,1,NO
2375,1942,1829,0.04132,-120,120,1,NO
2376,1838,1830,0.02727,-90,90,1,NO
2377,1846,1831,0.09164,-90,90,1,NO
2378,1864,1831,0.03802,-90,90,1,NO
2379,1976,1833,0.06,-90,90,1,NO
2380,2047,1833,0.06934,-90,90,1,NO
2381,1960,1834,0.02174,-90,90,1,NO
2382,1944,1835,0.06554,-90,90,1,NO
2383,1975,1836,0.05893,-90,90,1,NO
2384,2102,1836,0.05471,-90,90,1,NO
2385,1962,1837,0.0738,-90,90,1,NO
2386,2102,1837,0.0586,-90,90,1,NO
2387,2010,1839,0.03512,-120,120,1,NO
2388,2100,1839,0.0446,-120,120,1,NO
2389,2010,1840,0.03512,-120,120,1,NO
2390,2032,1841,0.11802,-10,10,1,NO
2391,1842,2054,0.06818,-10,10,1,NO
2392,2000,1843,0.10504,-90,90,1,NO
2393,2070,1844,0.02124,-90,90,1,NO
2394,1939,1845,0.1405,-90,90,1,NO
2395,1945,1845,0.24545,-137,137,1,NO
2396,1992,1846,0.05322,-76,76,1,NO
2397,2080,1846,0.10222,-90,90,1,NO
2398,1925,1847,0.03973,-90,90,1,NO
2399,1939,1848,0.10264,-90,90,1,NO
2400,1849,2071,0.0715,-90,90,1,NO
2401,1945,1850,0.05736,-120,120,1,NO
2402,1991,1850,0.02744,-120,120,1,NO
2403,1918,1852,0.00455,-91,91,1,NO
2404,1926,1853,0.04998,-90,90,1,NO
2405,1986,1853,0.03818,-91,91,1,NO
2406,1924,1854,0.01099,-137,137,1,NO
2407,2101,1855,0.09488,-120,120,1,NO
2408,1986,1856,0.06893,-91,91,1,NO
2409,2047,1856,0.04289,-137,137,1,NO
2410,1858,1998,0.06595,-137,137,1,NO
2411,1862,1860,0.01889,-90,90,1,NO
2412,2093,1861,0.07851,-137,137,1,NO
2413,2023,1863,0.0943,-120,120,1,NO
2414,1866,1865,0.0001,-438,438,1,NO
2415,1949,1865,0.08099,-91,91,1,NO
2416,1963,1865,0.04132,-114,114,1,NO
2417,2090,1865,0.10165,-120,120,1,NO
2418,1946,1867,0.05512,-137,137,1,NO
2419,1880,1868,0.05868,-120,120,1,NO
2420,2105,1868,0.06942,-90,90,1,NO
2421,1877,1869,0.05818,-91,91,1,NO
2422,1978,1869,0.04653,-137,137,1,NO
2423,1881,1873,0.07182,-137,137,1,NO
2424,1994,1873,0.10545,-34,34,1,NO
2425,2013,1873,0.08496,-137,137,1,NO
2426,1873,2070,0.06463,-90,90,1,NO
2427,1876,1875,0.02917,-90,90,1,NO
2428,1877,1875,0.00669,-90,90,1,NO
2429,1878,1876,0.01802,-90,90,1,NO
2430,1877,1880,0.20967,-137,137,1,NO
2431,2065,1877,0.06711,-90,90,1,NO
2432,1935,1878,0.1138,-90,90,1,NO
2433,1932,1880,0.02397,-137,137,1,NO
2434,1947,1880,0.1,-137,137,1,NO
2435,2050,1880,0.02562,-137,137,1,NO
2436,2000,1881,0.04446,-137,137,1,NO
2437,2033,1881,0.11653,-120,120,1,NO
2438,2035,1881,0.02975,-137,137,1,NO
2439,2079,1881,0.02969,-137,137,1,NO
2440,2016,1882,0.02917,-274,274,1,NO
2441,2273,1882,0.20008,-91,91,1,NO
2442,2333,1882,0.09669,-120,120,1,NO
2443,2064,1883,0.05601,-137,137,1,NO
2444,2244,1883,0.18322,-120,120,1,NO
2445,2278,1883,0.11521,-120,120,1,NO
2446,1884,2061,0.04959,-76,76,1,NO
2447,2110,1884,0.05774,-76,76,1,NO
2448,1934,1885,0.07025,-68,68,1,NO
2449,2111,1885,0.04153,-90,90,1,NO
2450,1961,1886,0.02155,-91,91,1,NO
2451,1943,1888,0.04793,-137,137,1,NO
2452,1890,1889,0.0001,-438,438,1,NO
2453,1987,1889,0.02727,-90,90,1,NO
2454,1892,1891,0.0001,-438,438,1,NO
2455,2021,1891,0.01736,-90,90,1,NO
2456,2041,1892,0.01736,-90,90,1,NO
2457,1923,1893,0.03279,-137,137,1,NO
2458,1900,1895,0.0173,-90,90,1,NO
2459,1927,1895,0.02678,-137,137,1,NO
2460,1896,2060,0.00034,-120,120,1,NO
2461,1897,1988,0.04644,-114,114,1,NO
2462,1899,1898,0.0001,-438,438,1,NO
2463,2014,1898,0.02671,-90,90,1,NO
2464,1903,1900,0.03322,-137,137,1,NO
2465,2073,1900,0.0038,-137,137,1,NO
2466,1901,1924,0.00603,-137,137,1,NO
2467,1902,2002,0.08132,-137,137,1,NO
2468,2073,1902,0.06388,-137,137,1,NO
2469,2075,1902,0.03529,-90,90,1,NO
